customer_id,bill_date,payment_date,amount,category,days_past_due
CUSR-100145,2025-11-21,2025-11-24,2540,Electricity,3
CUSR-100146,2026-01-20,2026-01-23,2336,Electricity,3
CUSR-100146,2025-12-21,2025-12-21,2528,Electricity,0
CUSR-100146,2025-11-21,2025-11-23,1338,Electricity,2
CUSR-100147,2026-01-20,2026-01-22,1469,Electricity,2
CUSR-100147,2025-12-21,2025-12-24,972,Electricity,3
CUSR-100147,2025-11-21,2025-11-23,1099,Electricity,2
CUSR-100148,2026-01-20,2026-01-24,1631,Electricity,4
CUSR-100148,2025-12-21,2025-12-24,1839,Electricity,3
CUSR-100148,2025-11-21,2025-11-24,2245,Electricity,3
CUSR-100149,2026-01-20,2026-01-23,1428,Electricity,3
CUSR-100149,2025-12-21,2025-12-22,1143,Electricity,1
CUSR-100149,2025-11-21,2025-11-24,2838,Electricity,3
CUSR-100150,2026-01-20,2026-01-23,1655,Electricity,3
CUSR-100150,2025-12-21,2025-12-25,985,Electricity,4
CUSR-100150,2025-11-21,2025-11-22,2737,Electricity,1
CUSR-100151,2026-01-20,2026-01-20,1986,Electricity,0
CUSR-100151,2025-12-21,2025-12-25,934,Electricity,4
CUSR-100151,2025-11-21,2025-11-23,2532,Electricity,2
CUSR-100152,2026-01-20,2026-01-22,1646,Electricity,2
CUSR-100152,2025-12-21,2025-12-21,1315,Electricity,0
CUSR-100152,2025-11-21,2025-11-24,2893,Electricity,3
CUSR-100153,2026-01-20,2026-02-01,2791,Electricity,12
CUSR-100153,2025-12-21,2026-01-01,2225,Electricity,11
CUSR-100153,2025-11-21,2025-11-30,2355,Electricity,9
CUSR-100154,2026-01-20,2026-01-20,2378,Electricity,0
CUSR-100154,2025-12-21,2025-12-22,1603,Electricity,1
CUSR-100154,2025-11-21,2025-11-24,2667,Electricity,3
CUSR-100155,2026-01-20,2026-01-24,955,Electricity,4
CUSR-100155,2025-12-21,2025-12-22,2328,Electricity,1
CUSR-100155,2025-11-21,2025-11-23,2326,Electricity,2
CUSR-100156,2026-01-20,2026-01-28,2631,Electricity,8
CUSR-100156,2025-12-21,2025-12-29,2500,Electricity,8
CUSR-100156,2025-11-21,2025-12-08,2032,Electricity,17
CUSR-100157,2026-01-20,2026-01-23,1549,Electricity,3
CUSR-100157,2025-12-21,2025-12-23,2706,Electricity,2
CUSR-100157,2025-11-21,2025-11-23,1840,Electricity,2
CUSR-100158,2026-01-20,2026-01-23,2163,Electricity,3
CUSR-100158,2025-12-21,2025-12-21,2028,Electricity,0
CUSR-100158,2025-11-21,2025-11-24,2304,Electricity,3
CUSR-100159,2026-01-20,2026-01-23,1164,Electricity,3
CUSR-100159,2025-12-21,2025-12-21,1845,Electricity,0
CUSR-100159,2025-11-21,2025-11-25,2435,Electricity,4
CUSR-100160,2026-01-20,2026-01-22,2275,Electricity,2
CUSR-100160,2025-12-21,2025-12-22,2773,Electricity,1
CUSR-100160,2025-11-21,2025-11-25,1535,Electricity,4
CUSR-100161,2026-01-20,2026-01-20,1577,Electricity,0
CUSR-100161,2025-12-21,2025-12-21,1039,Electricity,0
CUSR-100161,2025-11-21,2025-11-22,1262,Electricity,1
CUSR-100162,2026-01-20,2026-02-07,1790,Electricity,18
CUSR-100162,2025-12-21,2025-12-26,1891,Electricity,5
CUSR-100162,2025-11-21,2025-12-08,2120,Electricity,17
CUSR-100163,2026-01-20,2026-01-21,2780,Electricity,1
CUSR-100163,2025-12-21,2025-12-22,1893,Electricity,1
CUSR-100163,2025-11-21,2025-11-23,1576,Electricity,2
CUSR-100164,2026-01-20,2026-01-24,1956,Electricity,4
CUSR-100164,2025-12-21,2025-12-23,2442,Electricity,2
CUSR-100164,2025-11-21,2025-11-24,2277,Electricity,3
CUSR-100165,2026-01-20,2026-01-29,2032,Electricity,9
CUSR-100165,2025-12-21,2025-12-26,2089,Electricity,5
CUSR-100165,2025-11-21,2025-11-26,1261,Electricity,5
CUSR-100166,2026-01-20,2026-01-21,2884,Electricity,1
CUSR-100166,2025-12-21,2025-12-24,2153,Electricity,3
CUSR-100166,2025-11-21,2025-11-22,2975,Electricity,1
CUSR-100167,2026-01-20,2026-01-23,2440,Electricity,3
CUSR-100167,2025-12-21,2025-12-23,871,Electricity,2
CUSR-100167,2025-11-21,2025-11-21,2492,Electricity,0
CUSR-100168,2026-01-20,2026-01-20,2317,Electricity,0
CUSR-100168,2025-12-21,2025-12-25,2113,Electricity,4
CUSR-100168,2025-11-21,2025-11-24,2898,Electricity,3
CUSR-100169,2026-01-20,2026-02-08,2156,Electricity,19
CUSR-100169,2025-12-21,2026-01-03,1819,Electricity,13
CUSR-100169,2025-11-21,2025-12-06,1790,Electricity,15
CUSR-100170,2026-01-20,2026-02-04,2849,Electricity,15
CUSR-100170,2025-12-21,2026-01-02,2532,Electricity,12
CUSR-100170,2025-11-21,2025-11-29,1998,Electricity,8
CUSR-100171,2026-01-20,2026-01-30,1616,Electricity,10
CUSR-100171,2025-12-21,2025-12-28,1261,Electricity,7
CUSR-100171,2025-11-21,2025-11-29,1137,Electricity,8
CUSR-100172,2026-01-20,2026-01-22,2338,Electricity,2
CUSR-100172,2025-12-21,2025-12-22,1044,Electricity,1
CUSR-100172,2025-11-21,2025-11-21,1484,Electricity,0
CUSR-100173,2026-01-20,2026-01-24,2246,Electricity,4
CUSR-100173,2025-12-21,2025-12-25,1914,Electricity,4
CUSR-100173,2025-11-21,2025-11-25,1015,Electricity,4
CUSR-100174,2026-01-20,2026-01-24,1628,Electricity,4
CUSR-100174,2025-12-21,2025-12-23,2699,Electricity,2
CUSR-100174,2025-11-21,2025-11-25,1205,Electricity,4
CUSR-100175,2026-01-20,2026-01-25,2216,Electricity,5
CUSR-100175,2025-12-21,2026-01-07,2126,Electricity,17
CUSR-100175,2025-11-21,2025-11-26,988,Electricity,5
CUSR-100176,2026-01-20,2026-01-22,969,Electricity,2
CUSR-100176,2025-12-21,2025-12-21,1609,Electricity,0
CUSR-100176,2025-11-21,2025-11-21,2270,Electricity,0
CUSR-100177,2026-01-20,2026-01-22,2202,Electricity,2
CUSR-100177,2025-12-21,2025-12-22,2237,Electricity,1
CUSR-100177,2025-11-21,2025-11-25,2177,Electricity,4
CUSR-100178,2026-01-20,2026-01-21,2225,Electricity,1
CUSR-100178,2025-12-21,2025-12-25,1248,Electricity,4
CUSR-100178,2025-11-21,2025-11-25,2302,Electricity,4
CUSR-100179,2026-01-20,2026-01-23,2947,Electricity,3
CUSR-100179,2025-12-21,2025-12-25,1873,Electricity,4
CUSR-100179,2025-11-21,2025-11-23,2049,Electricity,2
CUSR-100180,2026-01-20,2026-02-05,1274,Electricity,16
CUSR-100180,2025-12-21,2026-01-05,1035,Electricity,15
CUSR-100180,2025-11-21,2025-12-01,904,Electricity,10
CUSR-100181,2026-01-20,2026-01-23,1019,Electricity,3
CUSR-100181,2025-12-21,2025-12-25,1430,Electricity,4
CUSR-100181,2025-11-21,2025-11-22,1594,Electricity,1
CUSR-100182,2026-01-20,2026-01-23,1432,Electricity,3
CUSR-100182,2025-12-21,2025-12-22,818,Electricity,1
CUSR-100182,2025-11-21,2025-11-23,1587,Electricity,2
CUSR-100183,2026-01-20,2026-01-22,1052,Electricity,2
CUSR-100183,2025-12-21,2025-12-24,1558,Electricity,3
CUSR-100183,2025-11-21,2025-11-21,1380,Electricity,0
CUSR-100184,2026-01-20,2026-01-30,1888,Electricity,10
CUSR-100184,2025-12-21,2025-12-27,2029,Electricity,6
CUSR-100184,2025-11-21,2025-11-27,1921,Electricity,6
CUSR-100185,2026-01-20,2026-01-21,2456,Electricity,1
CUSR-100185,2025-12-21,2025-12-21,945,Electricity,0
CUSR-100185,2025-11-21,2025-11-24,877,Electricity,3
CUSR-100186,2026-01-20,2026-01-24,2115,Electricity,4
CUSR-100186,2025-12-21,2025-12-22,2761,Electricity,1
CUSR-100186,2025-11-21,2025-11-21,804,Electricity,0
CUSR-100187,2026-01-20,2026-01-21,1952,Electricity,1
CUSR-100187,2025-12-21,2025-12-24,1676,Electricity,3
CUSR-100187,2025-11-21,2025-11-23,2306,Electricity,2
CUSR-100188,2026-01-20,2026-01-23,2186,Electricity,3
CUSR-100188,2025-12-21,2025-12-25,1448,Electricity,4
CUSR-100188,2025-11-21,2025-11-22,1392,Electricity,1
CUSR-100189,2026-01-20,2026-01-24,2114,Electricity,4
CUSR-100189,2025-12-21,2025-12-24,1062,Electricity,3
CUSR-100189,2025-11-21,2025-11-23,1280,Electricity,2
CUSR-100190,2026-01-20,2026-01-22,1503,Electricity,2
CUSR-100190,2025-12-21,2025-12-21,2717,Electricity,0
CUSR-100190,2025-11-21,2025-11-23,2759,Electricity,2
CUSR-100191,2026-01-20,2026-02-07,2504,Electricity,18
CUSR-100191,2025-12-21,2026-01-03,2418,Electricity,13
CUSR-100191,2025-11-21,2025-12-04,2563,Electricity,13
CUSR-100192,2026-01-20,2026-01-23,2047,Electricity,3
CUSR-100192,2025-12-21,2025-12-23,2426,Electricity,2
CUSR-100192,2025-11-21,2025-11-24,1264,Electricity,3
CUSR-100193,2026-01-20,2026-01-20,801,Electricity,0
CUSR-100193,2025-12-21,2025-12-24,2465,Electricity,3
CUSR-100193,2025-11-21,2025-11-25,1491,Electricity,4
CUSR-100194,2026-01-20,2026-01-28,2827,Electricity,8
CUSR-100194,2025-12-21,2025-12-30,1922,Electricity,9
CUSR-100194,2025-11-21,2025-12-04,1637,Electricity,13
CUSR-100195,2026-01-20,2026-01-23,2771,Electricity,3
CUSR-100195,2025-12-21,2025-12-21,1874,Electricity,0
CUSR-100195,2025-11-21,2025-11-25,2989,Electricity,4
CUSR-100196,2026-01-20,2026-01-28,2152,Electricity,8
CUSR-100196,2025-12-21,2025-12-26,1363,Electricity,5
CUSR-100196,2025-11-21,2025-12-06,994,Electricity,15
CUSR-100197,2026-01-20,2026-01-23,1906,Electricity,3
CUSR-100197,2025-12-21,2025-12-23,2977,Electricity,2
CUSR-100197,2025-11-21,2025-11-21,2435,Electricity,0
CUSR-100198,2026-01-20,2026-01-22,2101,Electricity,2
CUSR-100198,2025-12-21,2025-12-23,1961,Electricity,2
CUSR-100198,2025-11-21,2025-11-23,2989,Electricity,2
CUSR-100199,2026-01-20,2026-01-23,1279,Electricity,3
CUSR-100199,2025-12-21,2025-12-22,964,Electricity,1
CUSR-100199,2025-11-21,2025-11-22,2986,Electricity,1
CUSR-100200,2026-01-20,2026-01-24,2871,Electricity,4
CUSR-100200,2025-12-21,2025-12-21,2149,Electricity,0
CUSR-100200,2025-11-21,2025-11-25,1246,Electricity,4
CUSR-100201,2026-01-20,2026-01-24,834,Electricity,4
CUSR-100201,2025-12-21,2025-12-22,848,Electricity,1
CUSR-100201,2025-11-21,2025-11-24,2575,Electricity,3
CUSR-100202,2026-01-20,2026-01-22,1219,Electricity,2
CUSR-100202,2025-12-21,2025-12-22,2537,Electricity,1
CUSR-100202,2025-11-21,2025-11-22,1918,Electricity,1
CUSR-100203,2026-01-20,2026-01-24,1838,Electricity,4
CUSR-100203,2025-12-21,2025-12-21,2361,Electricity,0
CUSR-100203,2025-11-21,2025-11-24,1920,Electricity,3
CUSR-100204,2026-01-20,2026-01-22,2940,Electricity,2
CUSR-100204,2025-12-21,2025-12-25,1433,Electricity,4
CUSR-100204,2025-11-21,2025-11-21,1562,Electricity,0
CUSR-100205,2026-01-20,2026-01-24,1776,Electricity,4
CUSR-100205,2025-12-21,2025-12-24,2241,Electricity,3
CUSR-100205,2025-11-21,2025-11-23,2551,Electricity,2
CUSR-100206,2026-01-20,2026-01-21,1160,Electricity,1
CUSR-100206,2025-12-21,2025-12-23,1830,Electricity,2
CUSR-100206,2025-11-21,2025-11-24,1428,Electricity,3
CUSR-100207,2026-01-20,2026-01-20,1501,Electricity,0
CUSR-100207,2025-12-21,2025-12-22,1374,Electricity,1
CUSR-100207,2025-11-21,2025-11-25,2540,Electricity,4
CUSR-100208,2026-01-20,2026-01-24,940,Electricity,4
CUSR-100208,2025-12-21,2025-12-24,2352,Electricity,3
CUSR-100208,2025-11-21,2025-11-22,2960,Electricity,1
CUSR-100209,2026-01-20,2026-01-24,1446,Electricity,4
CUSR-100209,2025-12-21,2025-12-23,2977,Electricity,2
CUSR-100209,2025-11-21,2025-11-25,1450,Electricity,4
CUSR-100210,2026-01-20,2026-01-24,2549,Electricity,4
CUSR-100210,2025-12-21,2025-12-21,2634,Electricity,0
CUSR-100210,2025-11-21,2025-11-24,2205,Electricity,3
CUSR-100211,2026-01-20,2026-02-07,2738,Electricity,18
CUSR-100211,2025-12-21,2025-12-30,2246,Electricity,9
CUSR-100211,2025-11-21,2025-12-07,2878,Electricity,16
CUSR-100212,2026-01-20,2026-01-21,2822,Electricity,1
CUSR-100212,2025-12-21,2025-12-21,2148,Electricity,0
CUSR-100212,2025-11-21,2025-11-25,2312,Electricity,4
CUSR-100213,2026-01-20,2026-01-22,907,Electricity,2
CUSR-100213,2025-12-21,2025-12-22,1288,Electricity,1
CUSR-100213,2025-11-21,2025-11-25,959,Electricity,4
CUSR-100214,2026-01-20,2026-01-22,2510,Electricity,2
CUSR-100214,2025-12-21,2025-12-25,1326,Electricity,4
CUSR-100214,2025-11-21,2025-11-24,1882,Electricity,3
CUSR-100215,2026-01-20,2026-01-22,982,Electricity,2
CUSR-100215,2025-12-21,2025-12-23,1425,Electricity,2
CUSR-100215,2025-11-21,2025-11-24,2877,Electricity,3
CUSR-100216,2026-01-20,2026-01-20,1706,Electricity,0
CUSR-100216,2025-12-21,2025-12-23,1025,Electricity,2
CUSR-100216,2025-11-21,2025-11-23,1429,Electricity,2
CUSR-100217,2026-01-20,2026-01-21,2248,Electricity,1
CUSR-100217,2025-12-21,2025-12-22,1781,Electricity,1
CUSR-100217,2025-11-21,2025-11-24,2422,Electricity,3
CUSR-100218,2026-01-20,2026-01-23,2137,Electricity,3
CUSR-100218,2025-12-21,2025-12-21,2923,Electricity,0
CUSR-100218,2025-11-21,2025-11-24,2090,Electricity,3
CUSR-100219,2026-01-20,2026-01-24,920,Electricity,4
CUSR-100219,2025-12-21,2025-12-23,1097,Electricity,2
CUSR-100219,2025-11-21,2025-11-23,2124,Electricity,2
CUSR-100220,2026-01-20,2026-01-21,944,Electricity,1
CUSR-100220,2025-12-21,2025-12-25,2185,Electricity,4
CUSR-100220,2025-11-21,2025-11-25,2633,Electricity,4
CUSR-100221,2026-01-20,2026-01-24,1516,Electricity,4
CUSR-100221,2025-12-21,2025-12-25,2063,Electricity,4
CUSR-100221,2025-11-21,2025-11-25,1343,Electricity,4
CUSR-100222,2026-01-20,2026-01-20,1072,Electricity,0
CUSR-100222,2025-12-21,2025-12-24,1371,Electricity,3
CUSR-100222,2025-11-21,2025-11-23,1752,Electricity,2
CUSR-100223,2026-01-20,2026-01-21,2738,Electricity,1
CUSR-100223,2025-12-21,2025-12-21,2361,Electricity,0
CUSR-100223,2025-11-21,2025-11-24,1849,Electricity,3
CUSR-100224,2026-01-20,2026-01-22,2423,Electricity,2
CUSR-100224,2025-12-21,2025-12-25,1248,Electricity,4
CUSR-100224,2025-11-21,2025-11-25,2261,Electricity,4
CUSR-100225,2026-01-20,2026-01-22,822,Electricity,2
CUSR-100225,2025-12-21,2025-12-23,1808,Electricity,2
CUSR-100225,2025-11-21,2025-11-21,1322,Electricity,0
CUSR-100226,2026-01-20,2026-01-24,1745,Electricity,4
CUSR-100226,2025-12-21,2025-12-24,2514,Electricity,3
CUSR-100226,2025-11-21,2025-11-22,2895,Electricity,1
CUSR-100227,2026-01-20,2026-01-20,1860,Electricity,0
CUSR-100227,2025-12-21,2025-12-23,911,Electricity,2
CUSR-100227,2025-11-21,2025-11-22,1991,Electricity,1
CUSR-100228,2026-01-20,2026-01-24,1664,Electricity,4
CUSR-100228,2025-12-21,2025-12-25,1602,Electricity,4
CUSR-100228,2025-11-21,2025-11-25,1512,Electricity,4
CUSR-100229,2026-01-20,2026-01-20,1092,Electricity,0
CUSR-100229,2025-12-21,2025-12-21,1002,Electricity,0
CUSR-100229,2025-11-21,2025-11-25,996,Electricity,4
CUSR-100230,2026-01-20,2026-01-21,2551,Electricity,1
CUSR-100230,2025-12-21,2025-12-24,1604,Electricity,3
CUSR-100230,2025-11-21,2025-11-23,1067,Electricity,2
CUSR-100231,2026-01-20,2026-01-22,2032,Electricity,2
CUSR-100231,2025-12-21,2025-12-24,1223,Electricity,3
CUSR-100231,2025-11-21,2025-11-24,1142,Electricity,3
CUSR-100232,2026-01-20,2026-01-23,1299,Electricity,3
CUSR-100232,2025-12-21,2025-12-25,2701,Electricity,4
CUSR-100232,2025-11-21,2025-11-24,2271,Electricity,3
CUSR-100233,2026-01-20,2026-01-23,980,Electricity,3
CUSR-100233,2025-12-21,2025-12-23,1965,Electricity,2
CUSR-100233,2025-11-21,2025-11-24,2191,Electricity,3
CUSR-100234,2026-01-20,2026-01-23,2557,Electricity,3
CUSR-100234,2025-12-21,2025-12-24,1496,Electricity,3
CUSR-100234,2025-11-21,2025-11-25,1741,Electricity,4
CUSR-100235,2026-01-20,2026-01-22,2435,Electricity,2
CUSR-100235,2025-12-21,2025-12-24,1078,Electricity,3
CUSR-100235,2025-11-21,2025-11-21,2038,Electricity,0
CUSR-100236,2026-01-20,2026-01-27,2443,Electricity,7
CUSR-100236,2025-12-21,2025-12-27,1402,Electricity,6
CUSR-100236,2025-11-21,2025-12-10,1853,Electricity,19
CUSR-100237,2026-01-20,2026-01-21,2635,Electricity,1
CUSR-100237,2025-12-21,2025-12-21,2697,Electricity,0
CUSR-100237,2025-11-21,2025-11-24,2544,Electricity,3
CUSR-100238,2026-01-20,2026-01-22,1271,Electricity,2
CUSR-100238,2025-12-21,2025-12-22,2397,Electricity,1
CUSR-100238,2025-11-21,2025-11-24,1132,Electricity,3
CUSR-100239,2026-01-20,2026-01-23,2337,Electricity,3
CUSR-100239,2025-12-21,2025-12-22,2777,Electricity,1
CUSR-100239,2025-11-21,2025-11-24,2916,Electricity,3
CUSR-100240,2026-01-20,2026-01-24,2823,Electricity,4
CUSR-100240,2025-12-21,2025-12-21,1754,Electricity,0
CUSR-100240,2025-11-21,2025-11-25,2520,Electricity,4
CUSR-100241,2026-01-20,2026-01-23,1663,Electricity,3
CUSR-100241,2025-12-21,2025-12-22,2398,Electricity,1
CUSR-100241,2025-11-21,2025-11-21,1734,Electricity,0
CUSR-100242,2026-01-20,2026-01-20,2945,Electricity,0
CUSR-100242,2025-12-21,2025-12-24,1028,Electricity,3
CUSR-100242,2025-11-21,2025-11-25,1085,Electricity,4
CUSR-100243,2026-01-20,2026-01-24,925,Electricity,4
CUSR-100243,2025-12-21,2025-12-25,1893,Electricity,4
CUSR-100243,2025-11-21,2025-11-21,2521,Electricity,0
CUSR-100244,2026-01-20,2026-01-20,2826,Electricity,0
CUSR-100244,2025-12-21,2025-12-24,2420,Electricity,3
CUSR-100244,2025-11-21,2025-11-23,1848,Electricity,2
CUSR-100245,2026-01-20,2026-01-24,1671,Electricity,4
CUSR-100245,2025-12-21,2025-12-21,1765,Electricity,0
CUSR-100245,2025-11-21,2025-11-23,2061,Electricity,2
CUSR-100246,2026-01-20,2026-02-08,1031,Electricity,19
CUSR-100246,2025-12-21,2026-01-08,2959,Electricity,18
CUSR-100246,2025-11-21,2025-12-01,1263,Electricity,10
CUSR-100247,2026-01-20,2026-01-22,805,Electricity,2
CUSR-100247,2025-12-21,2025-12-22,2881,Electricity,1
CUSR-100247,2025-11-21,2025-11-24,1855,Electricity,3
CUSR-100248,2026-01-20,2026-01-24,2599,Electricity,4
CUSR-100248,2025-12-21,2025-12-25,1924,Electricity,4
CUSR-100248,2025-11-21,2025-11-24,2013,Electricity,3
CUSR-100249,2026-01-20,2026-01-31,2441,Electricity,11
CUSR-100249,2025-12-21,2026-01-06,2473,Electricity,16
CUSR-100249,2025-11-21,2025-12-10,2787,Electricity,19
CUSR-100250,2026-01-20,2026-01-21,2599,Electricity,1
CUSR-100250,2025-12-21,2025-12-23,2726,Electricity,2
CUSR-100250,2025-11-21,2025-11-24,1600,Electricity,3
CUSR-100251,2026-01-20,2026-01-24,1092,Electricity,4
CUSR-100251,2025-12-21,2025-12-25,2297,Electricity,4
CUSR-100251,2025-11-21,2025-11-22,992,Electricity,1
CUSR-100252,2026-01-20,2026-01-22,1038,Electricity,2
CUSR-100252,2025-12-21,2025-12-23,2300,Electricity,2
CUSR-100252,2025-11-21,2025-11-21,1600,Electricity,0
CUSR-100253,2026-01-20,2026-01-21,2821,Electricity,1
CUSR-100253,2025-12-21,2025-12-22,2485,Electricity,1
CUSR-100253,2025-11-21,2025-11-21,2554,Electricity,0
CUSR-100254,2026-01-20,2026-01-21,1426,Electricity,1
CUSR-100254,2025-12-21,2025-12-24,2212,Electricity,3
CUSR-100254,2025-11-21,2025-11-22,994,Electricity,1
CUSR-100255,2026-01-20,2026-01-24,2503,Electricity,4
CUSR-100255,2025-12-21,2025-12-24,1116,Electricity,3
CUSR-100255,2025-11-21,2025-11-21,2260,Electricity,0
CUSR-100256,2026-01-20,2026-01-21,1058,Electricity,1
CUSR-100256,2025-12-21,2025-12-22,1266,Electricity,1
CUSR-100256,2025-11-21,2025-11-25,1483,Electricity,4
CUSR-100257,2026-01-20,2026-01-29,1391,Electricity,9
CUSR-100257,2025-12-21,2026-01-02,2000,Electricity,12
CUSR-100257,2025-11-21,2025-12-10,2130,Electricity,19
CUSR-100258,2026-01-20,2026-01-27,2072,Electricity,7
CUSR-100258,2025-12-21,2026-01-04,942,Electricity,14
CUSR-100258,2025-11-21,2025-12-03,2598,Electricity,12
CUSR-100259,2026-01-20,2026-01-21,1589,Electricity,1
CUSR-100259,2025-12-21,2025-12-22,1955,Electricity,1
CUSR-100259,2025-11-21,2025-11-23,1582,Electricity,2
CUSR-100260,2026-01-20,2026-02-01,1313,Electricity,12
CUSR-100260,2025-12-21,2026-01-08,2530,Electricity,18
CUSR-100260,2025-11-21,2025-12-06,2303,Electricity,15
CUSR-100261,2026-01-20,2026-01-21,1375,Electricity,1
CUSR-100261,2025-12-21,2025-12-21,2370,Electricity,0
CUSR-100261,2025-11-21,2025-11-25,2051,Electricity,4
CUSR-100262,2026-01-20,2026-01-25,2713,Electricity,5
CUSR-100262,2025-12-21,2026-01-09,2289,Electricity,19
CUSR-100262,2025-11-21,2025-12-06,1659,Electricity,15
CUSR-100263,2026-01-20,2026-01-26,2093,Electricity,6
CUSR-100263,2025-12-21,2026-01-05,2730,Electricity,15
CUSR-100263,2025-11-21,2025-12-07,2025,Electricity,16
CUSR-100264,2026-01-20,2026-02-07,2529,Electricity,18
CUSR-100264,2025-12-21,2025-12-29,1388,Electricity,8
CUSR-100264,2025-11-21,2025-12-03,2393,Electricity,12
CUSR-100265,2026-01-20,2026-01-20,2106,Electricity,0
CUSR-100265,2025-12-21,2025-12-22,2362,Electricity,1
CUSR-100265,2025-11-21,2025-11-25,1638,Electricity,4
CUSR-100266,2026-01-20,2026-01-30,1567,Electricity,10
CUSR-100266,2025-12-21,2026-01-05,1784,Electricity,15
CUSR-100266,2025-11-21,2025-12-09,1845,Electricity,18
CUSR-100267,2026-01-20,2026-01-21,1346,Electricity,1
CUSR-100267,2025-12-21,2025-12-21,2189,Electricity,0
CUSR-100267,2025-11-21,2025-11-21,1763,Electricity,0
CUSR-100268,2026-01-20,2026-01-23,1020,Electricity,3
CUSR-100268,2025-12-21,2025-12-22,2798,Electricity,1
CUSR-100268,2025-11-21,2025-11-25,2017,Electricity,4
CUSR-100269,2026-01-20,2026-01-20,1153,Electricity,0
CUSR-100269,2025-12-21,2025-12-24,1613,Electricity,3
CUSR-100269,2025-11-21,2025-11-21,2011,Electricity,0
CUSR-100270,2026-01-20,2026-01-29,814,Electricity,9
CUSR-100270,2025-12-21,2026-01-01,1996,Electricity,11
CUSR-100270,2025-11-21,2025-12-05,1322,Electricity,14
CUSR-100271,2026-01-20,2026-01-23,2117,Electricity,3
CUSR-100271,2025-12-21,2025-12-21,2740,Electricity,0
CUSR-100271,2025-11-21,2025-11-23,976,Electricity,2
CUSR-100272,2026-01-20,2026-01-23,2844,Electricity,3
CUSR-100272,2025-12-21,2025-12-25,2288,Electricity,4
CUSR-100272,2025-11-21,2025-11-25,924,Electricity,4
CUSR-100273,2026-01-20,2026-01-23,1872,Electricity,3
CUSR-100273,2025-12-21,2025-12-21,2272,Electricity,0
CUSR-100273,2025-11-21,2025-11-21,2584,Electricity,0
CUSR-100274,2026-01-20,2026-01-20,916,Electricity,0
CUSR-100274,2025-12-21,2025-12-24,2481,Electricity,3
CUSR-100274,2025-11-21,2025-11-24,1357,Electricity,3
CUSR-100275,2026-01-20,2026-01-24,985,Electricity,4
CUSR-100275,2025-12-21,2025-12-23,1864,Electricity,2
CUSR-100275,2025-11-21,2025-11-23,2060,Electricity,2
CUSR-100276,2026-01-20,2026-01-21,1877,Electricity,1
CUSR-100276,2025-12-21,2025-12-21,828,Electricity,0
CUSR-100276,2025-11-21,2025-11-22,2119,Electricity,1
CUSR-100277,2026-01-20,2026-01-22,2513,Electricity,2
CUSR-100277,2025-12-21,2025-12-23,1119,Electricity,2
CUSR-100277,2025-11-21,2025-11-24,1491,Electricity,3
CUSR-100278,2026-01-20,2026-01-29,2321,Electricity,9
CUSR-100278,2025-12-21,2025-12-26,2375,Electricity,5
CUSR-100278,2025-11-21,2025-12-10,2096,Electricity,19
CUSR-100279,2026-01-20,2026-01-24,2080,Electricity,4
CUSR-100279,2025-12-21,2025-12-24,1817,Electricity,3
CUSR-100279,2025-11-21,2025-11-24,2545,Electricity,3
CUSR-100280,2026-01-20,2026-01-22,1601,Electricity,2
CUSR-100280,2025-12-21,2025-12-21,1777,Electricity,0
CUSR-100280,2025-11-21,2025-11-25,1097,Electricity,4
CUSR-100281,2026-01-20,2026-01-20,2267,Electricity,0
CUSR-100281,2025-12-21,2025-12-24,2539,Electricity,3
CUSR-100281,2025-11-21,2025-11-21,2115,Electricity,0
CUSR-100282,2026-01-20,2026-01-23,2275,Electricity,3
CUSR-100282,2025-12-21,2025-12-21,1981,Electricity,0
