customer_id,amount,credit_date,delay_days
CUSR-100052,253059.66,2025-04-01,0
CUSR-100052,253637.59,2025-03-01,0
CUSR-100053,247786.5,2026-02-02,1
CUSR-100053,248037.2,2026-01-02,1
CUSR-100053,241013.26,2025-12-03,2
CUSR-100053,249074.53,2025-11-01,0
CUSR-100053,248636.67,2025-10-03,2
CUSR-100053,250081.14,2025-09-07,6
CUSR-100053,246487.39,2025-08-01,0
CUSR-100053,246614.54,2025-07-01,0
CUSR-100053,242918.1,2025-06-03,2
CUSR-100053,248200.08,2025-05-03,2
CUSR-100053,242767.92,2025-04-03,2
CUSR-100053,249206.76,2025-03-03,2
CUSR-100054,320699.5,2026-02-01,0
CUSR-100054,320219.8,2026-01-01,0
CUSR-100054,318647.47,2025-12-03,2
CUSR-100054,309945.43,2025-11-01,0
CUSR-100054,310345.43,2025-10-01,0
CUSR-100054,311950.44,2025-09-02,1
CUSR-100054,314220.38,2025-08-01,0
CUSR-100054,311220.87,2025-07-03,2
CUSR-100054,318300.7,2025-06-01,0
CUSR-100054,311427.62,2025-05-06,5
CUSR-100054,313086.83,2025-04-02,1
CUSR-100054,313333.04,2025-03-12,11
CUSR-100055,111311.97,2026-02-01,0
CUSR-100055,112922.58,2026-01-01,0
CUSR-100055,111010.5,2025-12-03,2
CUSR-100055,113209.37,2025-11-03,2
CUSR-100055,110788.06,2025-10-03,2
CUSR-100055,110830.47,2025-09-02,1
CUSR-100055,111082.39,2025-08-02,1
CUSR-100055,112877.84,2025-07-01,0
CUSR-100055,111506.06,2025-06-01,0
CUSR-100055,111605.56,2025-05-03,2
CUSR-100055,112883.06,2025-04-01,0
CUSR-100055,109429.84,2025-03-03,2
CUSR-100056,73035.54,2026-02-01,0
CUSR-100056,71358.58,2026-01-01,0
CUSR-100056,73023.08,2025-12-02,1
CUSR-100056,71401.71,2025-11-10,9
CUSR-100056,72118.21,2025-10-02,1
CUSR-100056,71088.03,2025-09-01,0
CUSR-100056,72351.67,2025-08-01,0
CUSR-100056,72847.91,2025-07-02,1
CUSR-100056,70582.97,2025-06-03,2
CUSR-100056,70926.77,2025-05-01,0
CUSR-100056,72300.51,2025-04-01,0
CUSR-100056,71271.4,2025-03-03,2
CUSR-100057,94964.08,2026-02-02,1
CUSR-100057,94039.83,2026-01-03,2
CUSR-100057,95959.37,2025-12-10,9
CUSR-100057,95893.48,2025-11-02,1
CUSR-100057,94243.09,2025-10-02,1
CUSR-100057,94051.31,2025-09-02,1
CUSR-100057,94541.62,2025-08-03,2
CUSR-100057,93282.33,2025-07-03,2
CUSR-100057,95370.9,2025-06-01,0
CUSR-100057,93513.08,2025-05-02,1
CUSR-100057,94567.4,2025-04-03,2
CUSR-100057,93747.29,2025-03-02,1
CUSR-100058,123984.16,2026-02-03,2
CUSR-100058,125405.76,2026-01-01,0
CUSR-100058,124594.21,2025-12-03,2
CUSR-100058,123908.18,2025-11-02,1
CUSR-100058,127125.19,2025-10-02,1
CUSR-100058,125790.38,2025-09-02,1
CUSR-100058,126714.97,2025-08-03,2
CUSR-100058,124064.52,2025-07-01,0
CUSR-100058,124693.53,2025-06-03,2
CUSR-100058,125600.83,2025-05-02,1
CUSR-100058,123988.9,2025-04-02,1
CUSR-100058,127420.54,2025-03-03,2
CUSR-100059,191320.2,2026-02-03,2
CUSR-100059,186390.93,2026-01-03,2
CUSR-100059,191212.21,2025-12-03,2
CUSR-100059,191741.96,2025-11-01,0
CUSR-100059,188808.45,2025-10-01,0
CUSR-100059,188878.04,2025-09-02,1
CUSR-100059,185239.32,2025-08-01,0
CUSR-100059,190363.01,2025-07-08,7
CUSR-100059,187656.33,2025-06-02,1
CUSR-100059,188599.3,2025-05-01,0
CUSR-100059,192036.1,2025-04-02,1
CUSR-100059,187414.17,2025-03-03,2
CUSR-100060,133223.37,2026-02-02,1
CUSR-100060,132215.63,2026-01-01,0
CUSR-100060,136503.12,2025-12-03,2
CUSR-100060,136413.52,2025-11-02,1
CUSR-100060,132043.08,2025-10-01,0
CUSR-100060,134376.81,2025-09-02,1
CUSR-100060,136949.39,2025-08-03,2
CUSR-100060,132977.69,2025-07-03,2
CUSR-100060,132258.53,2025-06-02,1
CUSR-100060,134591.03,2025-05-08,7
CUSR-100060,136222.91,2025-04-02,1
CUSR-100060,132961.7,2025-03-01,0
CUSR-100061,368832.97,2026-02-02,1
CUSR-100061,362578.59,2026-01-03,2
CUSR-100061,368232.45,2025-12-01,0
CUSR-100061,363035.81,2025-11-02,1
CUSR-100061,363281.19,2025-10-02,1
CUSR-100061,363760.88,2025-09-02,1
CUSR-100061,368954.14,2025-08-03,2
CUSR-100061,364453.18,2025-07-03,2
CUSR-100061,372729.74,2025-06-01,0
CUSR-100061,363118.85,2025-05-01,0
CUSR-100061,363051.26,2025-04-01,0
CUSR-100061,360035.45,2025-03-02,1
CUSR-100062,403227.49,2026-02-02,1
CUSR-100062,400360.57,2026-01-03,2
CUSR-100062,393044.24,2025-12-01,0
CUSR-100062,395712.32,2025-11-02,1
CUSR-100062,401285.93,2025-10-02,1
CUSR-100062,404336.59,2025-09-02,1
CUSR-100062,401407.47,2025-08-03,2
CUSR-100062,403502.94,2025-07-02,1
CUSR-100062,405618.11,2025-06-03,2
CUSR-100062,407666.02,2025-05-01,0
CUSR-100062,399988.15,2025-04-03,2
CUSR-100062,405387.5,2025-03-03,2
CUSR-100063,209606.72,2026-02-03,2
CUSR-100063,208012.34,2026-01-02,1
CUSR-100063,212066.04,2025-12-03,2
CUSR-100063,207724.77,2025-11-03,2
CUSR-100063,206726.34,2025-10-01,0
CUSR-100063,212961.54,2025-09-02,1
CUSR-100063,208244.08,2025-08-02,1
CUSR-100063,207777.73,2025-07-02,1
CUSR-100063,209635.14,2025-06-02,1
CUSR-100063,206701.74,2025-05-01,0
CUSR-100063,209794.81,2025-04-02,1
CUSR-100063,206863.33,2025-03-02,1
CUSR-100064,287271.22,2026-02-03,2
CUSR-100064,287192.63,2026-01-01,0
CUSR-100064,291683.89,2025-12-01,0
CUSR-100064,285888.88,2025-11-01,0
CUSR-100064,282967.09,2025-10-03,2
CUSR-100064,292738.71,2025-09-02,1
CUSR-100064,290112.15,2025-08-03,2
CUSR-100064,285309.62,2025-07-01,0
CUSR-100064,287954.8,2025-06-02,1
CUSR-100064,290288.35,2025-05-02,1
CUSR-100064,291230.31,2025-04-06,5
CUSR-100064,288541.15,2025-03-09,8
CUSR-100065,363735.42,2026-02-01,0
CUSR-100065,367921.79,2026-01-02,1
CUSR-100065,365512.14,2025-12-03,2
CUSR-100065,369583.64,2025-11-09,8
CUSR-100065,360487.03,2025-10-02,1
CUSR-100065,365478.36,2025-09-03,2
CUSR-100065,370925.56,2025-08-02,1
CUSR-100065,358735.05,2025-07-02,1
CUSR-100065,360717.83,2025-06-03,2
CUSR-100065,371164.23,2025-05-01,0
CUSR-100065,371818.14,2025-04-01,0
CUSR-100065,360104.12,2025-03-03,2
CUSR-100066,54957.95,2026-02-03,2
CUSR-100066,55722.23,2026-01-01,0
CUSR-100066,54627.29,2025-12-02,1
CUSR-100066,56197.7,2025-11-01,0
CUSR-100066,55593.81,2025-10-01,0
CUSR-100066,56036.48,2025-09-01,0
CUSR-100066,55686.99,2025-08-03,2
CUSR-100066,55032.53,2025-07-03,2
CUSR-100066,55780.22,2025-06-02,1
CUSR-100066,55579.34,2025-05-02,1
CUSR-100066,55935.05,2025-04-01,0
CUSR-100066,56000.37,2025-03-01,0
CUSR-100067,37189.75,2026-02-03,2
CUSR-100067,37589.51,2026-01-11,10
CUSR-100067,37869.8,2025-12-01,0
CUSR-100067,37157.22,2025-11-10,9
CUSR-100067,38376.34,2025-10-01,0
CUSR-100067,38091.4,2025-09-01,0
CUSR-100067,38156.68,2025-08-03,2
CUSR-100067,38010.34,2025-07-02,1
CUSR-100067,37743.61,2025-06-02,1
CUSR-100067,37283.75,2025-05-01,0
CUSR-100067,37942.91,2025-04-03,2
CUSR-100067,37690.75,2025-03-03,2
CUSR-100068,203422.72,2026-02-01,0
CUSR-100068,211128.64,2026-01-01,0
CUSR-100068,209524.57,2025-12-02,1
CUSR-100068,210193.56,2025-11-01,0
CUSR-100068,209570.84,2025-10-03,2
CUSR-100068,210753.88,2025-09-01,0
CUSR-100068,205131.13,2025-08-09,8
CUSR-100068,209941.18,2025-07-03,2
CUSR-100068,210970.98,2025-06-11,10
CUSR-100068,208574.28,2025-05-02,1
CUSR-100068,209294.99,2025-04-02,1
CUSR-100068,204968.69,2025-03-03,2
CUSR-100069,302340.91,2026-02-01,0
CUSR-100069,301625.69,2026-01-03,2
CUSR-100069,294010.91,2025-12-01,0
CUSR-100069,296219.36,2025-11-08,7
CUSR-100069,295276.11,2025-10-01,0
CUSR-100069,302591.24,2025-09-02,1
CUSR-100069,305502.86,2025-08-01,0
CUSR-100069,295897.27,2025-07-02,1
CUSR-100069,301775.73,2025-06-02,1
CUSR-100069,304398.05,2025-05-03,2
CUSR-100069,296782.68,2025-04-02,1
CUSR-100069,295090.19,2025-03-02,1
CUSR-100070,387900.18,2026-02-03,2
CUSR-100070,396000.45,2026-01-02,1
CUSR-100070,391589.92,2025-12-01,0
CUSR-100070,392962.23,2025-11-02,1
CUSR-100070,393163.7,2025-10-01,0
CUSR-100070,394733.01,2025-09-06,5
CUSR-100070,387904.88,2025-08-02,1
CUSR-100070,389781.57,2025-07-07,6
CUSR-100070,395492.04,2025-06-03,2
CUSR-100070,388557.81,2025-05-03,2
CUSR-100070,396470.82,2025-04-02,1
CUSR-100070,384347.0,2025-03-01,0
CUSR-100071,302765.08,2026-02-01,0
CUSR-100071,305483.69,2026-01-02,1
CUSR-100071,309593.98,2025-12-02,1
CUSR-100071,305046.94,2025-11-01,0
CUSR-100071,300658.35,2025-10-03,2
CUSR-100071,311428.5,2025-09-11,10
CUSR-100071,311195.42,2025-08-15,14
CUSR-100071,310769.47,2025-07-02,1
CUSR-100071,304780.55,2025-06-02,1
CUSR-100071,306868.86,2025-05-02,1
CUSR-100071,306681.2,2025-04-02,1
CUSR-100071,302032.78,2025-03-02,1
CUSR-100072,222388.38,2026-02-11,10
CUSR-100072,221840.5,2026-01-01,0
CUSR-100072,225925.53,2025-12-02,1
CUSR-100072,221458.62,2025-11-02,1
CUSR-100072,220924.02,2025-10-01,0
CUSR-100072,218001.44,2025-09-02,1
CUSR-100072,218667.52,2025-08-03,2
CUSR-100072,220189.0,2025-07-03,2
CUSR-100072,222253.22,2025-06-03,2
CUSR-100072,223693.53,2025-05-02,1
CUSR-100072,225931.35,2025-04-02,1
CUSR-100072,221563.29,2025-03-02,1
CUSR-100073,113991.44,2026-02-03,2
CUSR-100073,115023.87,2026-01-01,0
CUSR-100073,113652.86,2025-12-12,11
CUSR-100073,111624.25,2025-11-01,0
CUSR-100073,115402.88,2025-10-03,2
CUSR-100073,114139.82,2025-09-02,1
CUSR-100073,115282.68,2025-08-03,2
CUSR-100073,113888.23,2025-07-02,1
CUSR-100073,115369.88,2025-06-03,2
CUSR-100073,113323.47,2025-05-03,2
CUSR-100073,114579.14,2025-04-03,2
CUSR-100073,115096.9,2025-03-03,2
CUSR-100074,354869.03,2026-02-02,1
CUSR-100074,354175.62,2026-01-03,2
CUSR-100074,342900.49,2025-12-02,1
CUSR-100074,349233.83,2025-11-03,2
CUSR-100074,346416.2,2025-10-03,2
CUSR-100074,345347.56,2025-09-09,8
CUSR-100074,342010.2,2025-08-03,2
CUSR-100074,352931.19,2025-07-03,2
CUSR-100074,351395.15,2025-06-02,1
CUSR-100074,352451.45,2025-05-03,2
CUSR-100074,346794.86,2025-04-01,0
CUSR-100074,341609.58,2025-03-02,1
CUSR-100075,326014.42,2026-02-01,0
CUSR-100075,324137.97,2026-01-02,1
CUSR-100075,326497.62,2025-12-01,0
CUSR-100075,315269.32,2025-11-01,0
CUSR-100075,323888.6,2025-10-03,2
CUSR-100075,319833.55,2025-09-10,9
CUSR-100075,316544.11,2025-08-02,1
CUSR-100075,316698.3,2025-07-03,2
CUSR-100075,320841.02,2025-06-02,1
CUSR-100075,316459.94,2025-05-02,1
CUSR-100075,314662.78,2025-04-02,1
CUSR-100075,318521.84,2025-03-01,0
CUSR-100076,45956.04,2026-02-01,0
CUSR-100076,47059.52,2026-01-03,2
CUSR-100076,46289.09,2025-12-01,0
CUSR-100076,46280.18,2025-11-01,0
CUSR-100076,47143.95,2025-10-03,2
CUSR-100076,45876.45,2025-09-03,2
CUSR-100076,46327.59,2025-08-02,1
CUSR-100076,45863.4,2025-07-02,1
CUSR-100076,47254.97,2025-06-01,0
CUSR-100076,46979.9,2025-05-03,2
CUSR-100076,47600.28,2025-04-03,2
CUSR-100076,46439.45,2025-03-13,12
CUSR-100077,113196.09,2026-02-02,1
CUSR-100077,112342.07,2026-01-03,2
CUSR-100077,113601.63,2025-12-03,2
CUSR-100077,112169.4,2025-11-01,0
CUSR-100077,115532.7,2025-10-03,2
CUSR-100077,111640.81,2025-09-11,10
CUSR-100077,114304.97,2025-08-12,11
CUSR-100077,113525.96,2025-07-03,2
CUSR-100077,115310.67,2025-06-02,1
CUSR-100077,115712.05,2025-05-02,1
CUSR-100077,113777.49,2025-04-02,1
CUSR-100077,113143.98,2025-03-03,2
CUSR-100078,325227.02,2026-02-03,2
CUSR-100078,326685.79,2026-01-01,0
CUSR-100078,333383.58,2025-12-01,0
CUSR-100078,327913.91,2025-11-03,2
CUSR-100078,333574.06,2025-10-02,1
CUSR-100078,322617.47,2025-09-03,2
CUSR-100078,326749.4,2025-08-02,1
CUSR-100078,333750.25,2025-07-03,2
CUSR-100078,332311.83,2025-06-02,1
CUSR-100078,331311.72,2025-05-01,0
CUSR-100078,323153.96,2025-04-01,0
CUSR-100078,329887.96,2025-03-01,0
CUSR-100079,289375.75,2026-02-02,1
CUSR-100079,286320.3,2026-01-01,0
CUSR-100079,295017.71,2025-12-02,1
CUSR-100079,286235.97,2025-11-14,13
CUSR-100079,296359.88,2025-10-14,13
CUSR-100079,288809.72,2025-09-01,0
CUSR-100079,293646.57,2025-08-02,1
CUSR-100079,295510.63,2025-07-01,0
CUSR-100079,295853.32,2025-06-02,1
CUSR-100079,293356.76,2025-05-03,2
CUSR-100079,293731.6,2025-04-03,2
CUSR-100079,286753.55,2025-03-01,0
CUSR-100080,243458.38,2026-02-09,8
CUSR-100080,243945.26,2026-01-02,1
CUSR-100080,250287.45,2025-12-02,1
CUSR-100080,243765.44,2025-11-03,2
CUSR-100080,250920.23,2025-10-03,2
CUSR-100080,245454.25,2025-09-03,2
CUSR-100080,246666.41,2025-08-02,1
CUSR-100080,249899.44,2025-07-01,0
CUSR-100080,246543.11,2025-06-03,2
CUSR-100080,243566.66,2025-05-14,13
CUSR-100080,242473.43,2025-04-02,1
CUSR-100080,242775.27,2025-03-01,0
CUSR-100081,65339.41,2026-02-03,2
CUSR-100081,64770.44,2026-01-03,2
CUSR-100081,65588.01,2025-12-02,1
CUSR-100081,64343.29,2025-11-02,1
CUSR-100081,64451.38,2025-10-02,1
CUSR-100081,66919.61,2025-09-02,1
CUSR-100081,64944.32,2025-08-14,13
CUSR-100081,66210.26,2025-07-01,0
CUSR-100081,66461.42,2025-06-01,0
CUSR-100081,65356.35,2025-05-03,2
CUSR-100081,65440.49,2025-04-03,2
CUSR-100081,66512.74,2025-03-10,9
CUSR-100082,383677.17,2026-02-03,2
CUSR-100082,384239.31,2026-01-01,0
CUSR-100082,381038.62,2025-12-01,0
CUSR-100082,375385.28,2025-11-02,1
CUSR-100082,377770.89,2025-10-01,0
CUSR-100082,381206.04,2025-09-03,2
CUSR-100082,384894.81,2025-08-03,2
CUSR-100082,374438.48,2025-07-02,1
CUSR-100082,384585.56,2025-06-15,14
CUSR-100082,374875.13,2025-05-15,14
CUSR-100082,380679.77,2025-04-03,2
CUSR-100082,372631.58,2025-03-01,0
CUSR-100083,89901.19,2026-02-03,2
CUSR-100083,93137.91,2026-01-13,12
CUSR-100083,90037.11,2025-12-02,1
CUSR-100083,92463.11,2025-11-02,1
CUSR-100083,90419.58,2025-10-02,1
CUSR-100083,93362.28,2025-09-01,0
CUSR-100083,90908.91,2025-08-03,2
CUSR-100083,90504.42,2025-07-01,0
CUSR-100083,91954.89,2025-06-03,2
CUSR-100083,92674.3,2025-05-01,0
CUSR-100083,93416.65,2025-04-07,6
CUSR-100083,92352.73,2025-03-01,0
CUSR-100084,306461.62,2026-02-01,0
CUSR-100084,305448.49,2026-01-02,1
CUSR-100084,300689.03,2025-12-01,0
CUSR-100084,300526.49,2025-11-03,2
CUSR-100084,308379.07,2025-10-02,1
CUSR-100084,298065.17,2025-09-02,1
CUSR-100084,309461.63,2025-08-13,12
CUSR-100084,298681.39,2025-07-01,0
CUSR-100084,298553.31,2025-06-01,0
CUSR-100084,308389.05,2025-05-01,0
CUSR-100084,298020.79,2025-04-02,1
CUSR-100084,309213.6,2025-03-02,1
CUSR-100085,272345.77,2026-02-02,1
CUSR-100085,274939.62,2026-01-02,1
CUSR-100085,275626.93,2025-12-03,2
CUSR-100085,279146.48,2025-11-02,1
CUSR-100085,273899.58,2025-10-11,10
CUSR-100085,278419.36,2025-09-02,1
CUSR-100085,271905.14,2025-08-02,1
CUSR-100085,269812.75,2025-07-03,2
CUSR-100085,271751.55,2025-06-02,1
CUSR-100085,272713.99,2025-05-01,0
CUSR-100085,273309.31,2025-04-10,9
CUSR-100085,279176.36,2025-03-03,2
CUSR-100086,328950.68,2026-02-01,0
CUSR-100086,319492.82,2026-01-01,0
CUSR-100086,326803.81,2025-12-02,1
CUSR-100086,325867.04,2025-11-03,2
CUSR-100086,326810.64,2025-10-01,0
CUSR-100086,318394.58,2025-09-11,10
CUSR-100086,318439.73,2025-08-02,1
CUSR-100086,319275.96,2025-07-03,2
CUSR-100086,320935.64,2025-06-03,2
CUSR-100086,326778.42,2025-05-01,0
CUSR-100086,329553.71,2025-04-03,2
CUSR-100086,324272.51,2025-03-03,2
CUSR-100087,143547.19,2026-02-01,0
CUSR-100087,139185.48,2026-01-03,2
CUSR-100087,143523.61,2025-12-01,0
CUSR-100087,144396.35,2025-11-02,1
CUSR-100087,138994.54,2025-10-03,2
CUSR-100087,143014.74,2025-09-01,0
CUSR-100087,139342.7,2025-08-02,1
CUSR-100087,140516.79,2025-07-01,0
CUSR-100087,142839.35,2025-06-02,1
CUSR-100087,143449.5,2025-05-02,1
CUSR-100087,140892.95,2025-04-02,1
CUSR-100087,139687.19,2025-03-01,0
CUSR-100088,259209.14,2026-02-09,8
CUSR-100088,269075.95,2026-01-01,0
CUSR-100088,265935.31,2025-12-12,11
CUSR-100088,261521.67,2025-11-01,0
CUSR-100088,261138.6,2025-10-01,0
CUSR-100088,265761.6,2025-09-03,2
CUSR-100088,261971.36,2025-08-03,2
CUSR-100088,262902.45,2025-07-03,2
CUSR-100088,260387.37,2025-06-03,2
CUSR-100088,263502.9,2025-05-02,1
CUSR-100088,267813.85,2025-04-02,1
CUSR-100088,259720.3,2025-03-03,2
CUSR-100089,350161.68,2026-02-01,0
CUSR-100089,357391.18,2026-01-15,14
CUSR-100089,362322.06,2025-12-03,2
CUSR-100089,357465.66,2025-11-01,0
CUSR-100089,364099.08,2025-10-03,2
CUSR-100089,355014.88,2025-09-03,2
CUSR-100089,363408.75,2025-08-14,13
CUSR-100089,358536.88,2025-07-02,1
CUSR-100089,360453.54,2025-06-01,0
CUSR-100089,356093.2,2025-05-02,1
CUSR-100089,351115.88,2025-04-02,1
CUSR-100089,358194.42,2025-03-02,1
CUSR-100090,264013.47,2026-02-02,1
CUSR-100090,269497.05,2026-01-02,1
CUSR-100090,269967.59,2025-12-03,2
CUSR-100090,272422.62,2025-11-03,2
CUSR-100090,270936.45,2025-10-02,1
CUSR-100090,265332.32,2025-09-03,2
CUSR-100090,270252.07,2025-08-02,1
CUSR-100090,269756.87,2025-07-02,1
CUSR-100090,269443.86,2025-06-03,2
CUSR-100090,271245.93,2025-05-03,2
CUSR-100090,263512.19,2025-04-01,0
CUSR-100090,271702.35,2025-03-02,1
CUSR-100091,54338.53,2026-02-02,1
CUSR-100091,55084.13,2026-01-02,1
CUSR-100091,56038.85,2025-12-03,2
CUSR-100091,55770.3,2025-11-01,0
CUSR-100091,54482.92,2025-10-03,2
CUSR-100091,55230.3,2025-09-01,0
CUSR-100091,54817.55,2025-08-03,2
CUSR-100091,56113.68,2025-07-01,0
CUSR-100091,55172.88,2025-06-02,1
CUSR-100091,55025.3,2025-05-01,0
CUSR-100091,54509.85,2025-04-03,2
CUSR-100091,55706.33,2025-03-02,1
CUSR-100092,91808.27,2026-02-01,0
CUSR-100092,93458.5,2026-01-02,1
CUSR-100092,92174.84,2025-12-01,0
CUSR-100092,94748.63,2025-11-10,9
CUSR-100092,94927.85,2025-10-03,2
CUSR-100092,94839.44,2025-09-02,1
CUSR-100092,93156.87,2025-08-02,1
CUSR-100092,92577.6,2025-07-03,2
CUSR-100092,91371.81,2025-06-12,11
CUSR-100092,93350.52,2025-05-02,1
CUSR-100092,92122.33,2025-04-03,2
CUSR-100092,93473.01,2025-03-03,2
CUSR-100093,278311.41,2026-02-01,0
CUSR-100093,279015.45,2026-01-02,1
CUSR-100093,273492.75,2025-12-01,0
CUSR-100093,271559.8,2025-11-01,0
CUSR-100093,280972.43,2025-10-03,2
CUSR-100093,278801.0,2025-09-01,0
CUSR-100093,274141.46,2025-08-03,2
CUSR-100093,274079.53,2025-07-03,2
CUSR-100093,277401.76,2025-06-01,0
CUSR-100093,279101.41,2025-05-03,2
CUSR-100093,275761.71,2025-04-01,0
CUSR-100093,272484.87,2025-03-10,9
CUSR-100094,164242.72,2026-02-03,2
CUSR-100094,164141.72,2026-01-01,0
CUSR-100094,162749.37,2025-12-01,0
CUSR-100094,164565.78,2025-11-01,0
CUSR-100094,162486.38,2025-10-03,2
CUSR-100094,161940.93,2025-09-03,2
CUSR-100094,162772.41,2025-08-11,10
CUSR-100094,163859.67,2025-07-02,1
CUSR-100094,165118.44,2025-06-03,2
CUSR-100094,167926.67,2025-05-01,0
CUSR-100094,166397.76,2025-04-03,2
CUSR-100094,164583.65,2025-03-02,1
CUSR-100095,89723.06,2026-02-03,2
CUSR-100095,91017.62,2026-01-03,2
CUSR-100095,90210.14,2025-12-02,1
CUSR-100095,88039.94,2025-11-10,9
CUSR-100095,89685.64,2025-10-02,1
CUSR-100095,89617.39,2025-09-02,1
CUSR-100095,88217.56,2025-08-02,1
CUSR-100095,90798.94,2025-07-01,0
CUSR-100095,89327.9,2025-06-01,0
CUSR-100095,88822.66,2025-05-02,1
CUSR-100095,90092.55,2025-04-03,2
CUSR-100095,90776.6,2025-03-03,2
CUSR-100096,406979.59,2026-02-02,1
CUSR-100096,404950.37,2026-01-03,2
CUSR-100096,409234.32,2025-12-02,1
CUSR-100096,416644.16,2025-11-02,1
CUSR-100096,414037.99,2025-10-03,2
CUSR-100096,405137.74,2025-09-09,8
CUSR-100096,406300.08,2025-08-03,2
CUSR-100096,408547.05,2025-07-01,0
CUSR-100096,417696.76,2025-06-02,1
CUSR-100096,411121.22,2025-05-02,1
CUSR-100096,412460.72,2025-04-03,2
CUSR-100096,417071.13,2025-03-03,2
CUSR-100097,406230.24,2026-02-02,1
CUSR-100097,401242.46,2026-01-02,1
CUSR-100097,395193.32,2025-12-03,2
CUSR-100097,393407.48,2025-11-02,1
CUSR-100097,393937.69,2025-10-01,0
CUSR-100097,395896.92,2025-09-01,0
CUSR-100097,407715.7,2025-08-03,2
CUSR-100097,394215.38,2025-07-02,1
CUSR-100097,408078.25,2025-06-02,1
CUSR-100097,401328.55,2025-05-01,0
CUSR-100097,406415.12,2025-04-02,1
CUSR-100097,407502.85,2025-03-03,2
CUSR-100098,224115.7,2026-02-01,0
CUSR-100098,220530.95,2026-01-03,2
CUSR-100098,220563.96,2025-12-02,1
CUSR-100098,218109.9,2025-11-01,0
CUSR-100098,220962.62,2025-10-03,2
CUSR-100098,218700.56,2025-09-01,0
CUSR-100098,225598.98,2025-08-01,0
CUSR-100098,220951.69,2025-07-01,0
CUSR-100098,224072.93,2025-06-02,1
CUSR-100098,222551.56,2025-05-01,0
CUSR-100098,219818.82,2025-04-03,2
CUSR-100098,224416.7,2025-03-01,0
CUSR-100099,207412.39,2026-02-02,1
CUSR-100099,208553.99,2026-01-03,2
CUSR-100099,210471.07,2025-12-03,2
CUSR-100099,206040.4,2025-11-03,2
CUSR-100099,211436.21,2025-10-02,1
CUSR-100099,213646.86,2025-09-02,1
CUSR-100099,207089.63,2025-08-03,2
CUSR-100099,210556.33,2025-07-02,1
CUSR-100099,213612.19,2025-06-02,1
CUSR-100099,207886.38,2025-05-02,1
CUSR-100099,213660.7,2025-04-02,1
CUSR-100099,212253.35,2025-03-02,1
CUSR-100100,327041.22,2026-02-02,1
CUSR-100100,329278.18,2026-01-03,2
CUSR-100100,327397.35,2025-12-08,7
CUSR-100100,323797.14,2025-11-01,0
CUSR-100100,322891.95,2025-10-03,2
CUSR-100100,320053.95,2025-09-01,0
CUSR-100100,324786.33,2025-08-02,1
CUSR-100100,323208.85,2025-07-03,2
CUSR-100100,330653.55,2025-06-03,2
CUSR-100100,324893.32,2025-05-03,2
CUSR-100100,326493.67,2025-04-06,5
CUSR-100100,325929.68,2025-03-12,11
CUSR-100101,258302.47,2026-02-11,10
CUSR-100101,258205.69,2026-01-09,8
CUSR-100101,250604.67,2025-12-01,0
CUSR-100101,252830.59,2025-11-03,2
CUSR-100101,256960.98,2025-10-02,1
CUSR-100101,258257.95,2025-09-03,2
CUSR-100101,255010.35,2025-08-02,1
CUSR-100101,252175.95,2025-07-03,2
CUSR-100101,250884.75,2025-06-03,2
CUSR-100101,259416.85,2025-05-03,2
CUSR-100101,252735.6,2025-04-01,0
CUSR-100101,253321.88,2025-03-03,2
CUSR-100102,126254.07,2026-02-01,0
CUSR-100102,126202.15,2026-01-01,0
CUSR-100102,122614.72,2025-12-02,1
CUSR-100102,124496.9,2025-11-10,9
CUSR-100102,123764.22,2025-10-07,6
CUSR-100102,122001.74,2025-09-01,0
CUSR-100102,122103.18,2025-08-02,1
CUSR-100102,122720.02,2025-07-02,1
CUSR-100102,124456.26,2025-06-03,2
CUSR-100102,122244.05,2025-05-01,0
CUSR-100102,123146.37,2025-04-03,2
CUSR-100102,123761.43,2025-03-02,1
CUSR-100103,261332.86,2026-02-11,10
CUSR-100103,266555.54,2026-01-03,2
CUSR-100103,265775.87,2025-12-03,2
CUSR-100103,259561.15,2025-11-01,0
CUSR-100103,257849.24,2025-10-02,1
CUSR-100103,261207.31,2025-09-01,0
CUSR-100103,265196.42,2025-08-02,1
CUSR-100103,260030.94,2025-07-02,1
CUSR-100103,264233.59,2025-06-03,2
CUSR-100103,264235.65,2025-05-01,0
CUSR-100103,258139.03,2025-04-03,2
CUSR-100103,261048.69,2025-03-03,2
CUSR-100104,388693.53,2026-02-02,1
CUSR-100104,398947.9,2026-01-02,1
CUSR-100104,395587.51,2025-12-01,0
CUSR-100104,387135.19,2025-11-02,1
CUSR-100104,388363.27,2025-10-03,2
CUSR-100104,390762.04,2025-09-13,12
CUSR-100104,388239.93,2025-08-14,13
CUSR-100104,387442.91,2025-07-02,1
CUSR-100104,394338.86,2025-06-01,0
CUSR-100104,390687.09,2025-05-02,1
CUSR-100104,393033.5,2025-04-01,0
CUSR-100104,391009.04,2025-03-03,2
CUSR-100105,415502.52,2026-02-01,0
CUSR-100105,416513.27,2026-01-03,2
CUSR-100105,414655.82,2025-12-03,2
CUSR-100105,420535.1,2025-11-01,0
CUSR-100105,415602.18,2025-10-03,2
CUSR-100105,421516.02,2025-09-01,0
CUSR-100105,413174.29,2025-08-02,1
CUSR-100105,408476.16,2025-07-03,2
CUSR-100105,418872.46,2025-06-03,2
